time	V(vo)
1.248153945605260e-03	5.093136e+00
1.250739659890975e-03	5.087472e+00
1.253325374176691e-03	5.082262e+00
1.255911088462407e-03	5.077504e+00
1.258496802748123e-03	5.073199e+00
1.261082517033838e-03	5.069346e+00
1.263668231319554e-03	5.065947e+00
1.266111088462413e-03	5.063019e+00
1.268553945605271e-03	5.060312e+00
1.270996802748130e-03	5.057827e+00
1.273439659890988e-03	5.055563e+00
1.275882517033847e-03	5.053520e+00
1.278325374176705e-03	5.051698e+00
1.280768231319564e-03	5.050098e+00
1.283025374176708e-03	5.048736e+00
1.285282517033852e-03	5.047473e+00
1.287539659890996e-03	5.046308e+00
1.289796802748140e-03	5.045242e+00
1.292053945605284e-03	5.044273e+00
1.294311088462429e-03	5.043404e+00
1.296568231319573e-03	5.042632e+00
1.298782517033860e-03	5.041935e+00
1.300996802748147e-03	5.041287e+00
1.303211088462434e-03	5.040689e+00
1.305425374176721e-03	5.040141e+00
1.307639659891008e-03	5.039643e+00
1.309853945605295e-03	5.039195e+00
1.312068231319582e-03	5.038796e+00
